ID;P03;P04;P05;P06;P071;P072;P073;P08;P091;P092;P093;P094;P095;P096;P097;P098;P10;P11;P12;P13;P14;P15;P16;P17;P181;P182;P183;P184;P185;P186;P19;P2001;P2002;P2003;P2004;P2005;P2006;P2007;P2008;P2009;P2010;P211;P212;P213;P214;P215;P216;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P33;P35;VD_IDADE;VD_RENDA;VD_RELIGIÃO;VD_RACA;W1;W2
686;3;2;1;2;1;1;2;3;2;1;2;1;2;2;2;2;3;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;3;3;1;1;1.0781671562;79422.9888888889
687;3;2;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;1;2;1;1.0781671562;79422.9888888889
688;3;3;3;2;1;2;1;2;1;2;2;1;2;2;2;2;3;1;2;2;1;1;7;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;8;2;;;3;;;;3;1;3;4;4;4;2;1;1.0781671562;79422.9888888889
689;3;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;7;1;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;3;97;2;3;1.0781671562;79422.9888888889
690;3;3;1;1;2;2;1;3;2;2;2;1;1;2;2;2;3;1;2;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;5;2;2;3;1.0781671562;79422.9888888889
691;3;3;3;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;4;4;3;1;1.0781671562;79422.9888888889
692;3;2;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2;1;2;1;1;1;7;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;6;2;;;2;;1;;5;1;2;5;3;3;1;1;1.0781671562;79422.9888888889
693;3;2;2;2;1;2;2;3;2;1;2;1;2;2;2;2;2;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;97;3;1;1.0781671562;79422.9888888889
694;3;3;1;1;2;2;1;2;1;2;2;1;2;2;2;2;3;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;3;4;2;1;1.0781671562;79422.9888888889
695;3;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;2;3;1;1;1.0781671562;79422.9888888889
696;3;2;3;3;2;2;1;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;2;2;3;1.0781671562;79422.9888888889
697;3;3;1;1;1;1;2;2;1;1;2;2;2;1;2;2;3;1;3;2;1;1;7;1;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;4;2;1;1;1.0781671562;79422.9888888889
698;3;3;2;1;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1;2;1;1;7;1;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;2;2;1;1.0781671562;79422.9888888889
699;3;3;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;1;1;1;1;8;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;9;;2;;2;;1;;1;1;1;3;1;1;1;1;1.0781671562;79422.9888888889
700;3;2;1;1;1;1;2;2;2;2;2;2;1;2;1;2;2;1;3;1;2;2;;2;;;;;;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;;;2;;4;;3;2;1;7;5;3;2;3;1.0781671562;79422.9888888889
701;3;2;1;3;1;2;1;2;2;1;2;1;2;2;2;2;2;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;4;97;1;1;1.0781671562;79422.9888888889
702;3;3;1;1;2;2;1;2;1;1;2;1;2;2;2;2;3;1;2;2;1;1;7;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;2;8;2;;;1;;4;;4;3;2;5;2;2;3;1;1.0781671562;79422.9888888889
703;3;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;3;1;2;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;2;1;1;1.0781671562;79422.9888888889
704;3;3;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;1;1;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;3;3;2;1;1.0781671562;79422.9888888889
705;3;3;2;1;1;1;2;2;2;1;2;2;2;1;2;1;3;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;7;5;2;2;1;1.0781671562;79422.9888888889
706;3;2;1;2;1;2;1;2;2;2;2;1;2;1;1;2;2;1;1;1;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;1;1;1;1.0781671562;79422.9888888889
707;3;2;3;3;1;2;1;2;2;1;2;1;1;2;2;2;2;1;1;1;1;1;7;1;2;2;1;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;3;3;1;3;1.0781671562;79422.9888888889
708;3;3;1;1;2;2;1;2;1;1;1;1;1;1;1;2;3;1;2;1;97;1;7;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;9;;2;;8;5;;;5;4;1;1;3;1;2;3;1.0781671562;79422.9888888889
709;3;2;3;2;1;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;3;97;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;2;3;1;1;1.0781671562;79422.9888888889
710;3;2;3;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;5;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;3;2;3;1.0781671562;79422.9888888889
711;3;2;1;1;1;2;1;2;1;1;2;1;2;2;2;2;3;1;2;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;3;1;2;2;1.0781671562;79422.9888888889
712;3;1;4;1;1;2;2;1;2;2;1;2;2;2;2;2;3;1;1;1;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;3;2;1;2;1.0781671562;79422.9888888889
713;3;2;3;1;2;2;1;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;8;2;1;1;2;1.0781671562;79422.9888888889
714;3;2;2;3;2;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;3;3;2;1.0781671562;79422.9888888889
715;3;2;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;2;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;6;1;1;1;2;1.0781671562;79422.9888888889
716;3;1;1;1;2;1;2;2;1;1;1;1;1;1;1;2;3;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;4;2;2;3;1.0781671562;79422.9888888889
717;3;2;3;2;1;1;1;2;1;1;1;1;1;1;1;2;1;1;2;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;4;3;1;1.0781671562;79422.9888888889
718;3;2;3;3;1;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;2;3;97;1;1.0781671562;79422.9888888889
719;3;2;3;1;2;2;1;2;2;2;1;2;2;2;1;2;2;1;2;1;1;1;3;1;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;3;3;3;1.0781671562;79422.9888888889
720;2;3;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;7;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;;;3;;;;3;4;2;3;3;1;2;1;1.00169895988889;77670.8888888889
721;2;3;2;1;2;2;1;3;2;1;2;2;1;2;2;2;2;1;1;1;1;1;7;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;;;8;5;;;4;4;2;7;5;3;1;1;1.00169895988889;77670.8888888889
722;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;3;2;1;1.00169895988889;77670.8888888889
723;2;2;3;3;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;3;3;2;1;1.00169895988889;77670.8888888889
724;2;3;3;1;2;2;1;3;1;2;2;2;1;2;2;2;3;1;2;1;1;1;7;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;8;2;;;4;;;;3;4;1;5;2;2;1;1;1.00169895988889;77670.8888888889
725;2;1;2;1;1;2;2;3;2;2;1;2;2;2;2;2;3;1;2;1;1;1;3;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;;4;;;;3;3;1;5;2;2;1;1;1.00169895988889;77670.8888888889
726;2;3;1;1;1;2;2;3;2;2;2;1;2;2;2;2;2;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;1;2;3;2;1.00169895988889;77670.8888888889
727;2;3;1;3;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;2;3;1.00169895988889;77670.8888888889
728;2;2;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;2;1;1;1.00169895988889;77670.8888888889
729;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;3;3;1.00169895988889;77670.8888888889
730;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;7;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;1;2;;;8;7;;;1;1;1;3;1;2;1;1;1.00169895988889;77670.8888888889
731;2;2;2;1;2;1;1;3;2;2;1;1;2;2;2;2;2;1;2;1;1;1;3;1;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;1;1;3;1.00169895988889;77670.8888888889
732;2;3;1;3;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;8;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;2;2;1;1.00169895988889;77670.8888888889
733;2;2;1;1;2;2;1;3;2;1;2;2;1;1;2;2;3;1;2;1;1;1;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;1;1;3;1.00169895988889;77670.8888888889
734;2;2;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1.00169895988889;77670.8888888889
735;2;2;1;1;2;1;1;2;2;1;2;1;2;2;1;2;2;1;2;1;1;1;7;2;;;;;;;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;2;;;4;;;;4;1;2;5;2;2;3;3;1.00169895988889;77670.8888888889
736;2;97;3;2;1;2;2;97;;;;;;;;;3;1;97;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;97;7;5;2;1;1;1.00169895988889;77670.8888888889
737;2;3;1;1;1;2;1;2;1;2;2;1;2;1;1;2;2;1;1;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;1;2;3;2;1.00169895988889;77670.8888888889
738;5;3;1;3;2;2;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;7;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;8;2;;;2;;2;;6;3;1;3;5;2;2;3;1.05020198944262;77330.4754098361
739;5;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;1;7;2;;;;;;;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;8;2;;;2;;1;;4;3;1;1;4;1;3;1;1.05020198944262;77330.4754098361
740;5;3;3;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;1;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;3;3;3;1.05020198944262;77330.4754098361
741;5;3;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;7;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;7;2;;;4;;;;1;1;2;5;1;2;2;1;1.05020198944262;77330.4754098361
742;5;3;1;1;1;2;1;2;2;1;2;1;1;2;2;2;3;1;2;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;2;3;1;1.05020198944262;77330.4754098361
743;5;2;2;1;2;2;1;3;2;2;1;1;2;2;2;2;2;1;1;1;1;1;8;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;9;;2;;9;;;;4;3;3;4;2;3;1;1;1.05020198944262;77330.4754098361
744;5;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;2;1;2;;1;2;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;4;3;1;1;1.05020198944262;77330.4754098361
745;5;2;3;2;1;1;1;2;1;1;1;1;1;1;1;2;3;1;1;1;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;3;4;3;1;1.05020198944262;77330.4754098361
746;5;3;1;1;2;2;1;3;2;2;2;1;2;2;1;2;3;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;2;1;1;1.05020198944262;77330.4754098361
747;5;2;2;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;2;1;1;1.05020198944262;77330.4754098361
748;5;3;2;1;1;2;1;3;2;2;2;1;2;1;2;2;2;1;2;2;1;1;7;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;8;2;;;2;;5;;5;97;1;1;5;2;2;1;1.05020198944262;77330.4754098361
749;5;2;1;1;2;2;1;2;1;2;2;1;2;2;2;2;3;1;2;2;1;2;;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;1;2;3;1;1.05020198944262;77330.4754098361
750;5;3;1;1;1;2;1;2;1;1;2;2;2;2;2;2;3;1;2;1;1;1;7;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;1;2;;;3;;;;3;1;2;5;2;2;3;3;1.05020198944262;77330.4754098361
751;5;2;1;1;2;2;1;2;2;2;2;1;2;2;2;2;3;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;3;97;97;1;1.05020198944262;77330.4754098361
752;5;2;1;1;1;1;1;3;2;2;2;1;2;1;2;2;2;1;3;2;1;1;3;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;7;5;2;1;3;1.05020198944262;77330.4754098361
753;5;2;1;1;2;2;1;2;2;1;2;1;2;2;1;1;3;1;2;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;3;4;3;1;1.05020198944262;77330.4754098361
754;5;3;3;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;8;1;1;2;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;2;;;4;;;;2;1;2;3;1;2;3;1;1.05020198944262;77330.4754098361
755;5;2;1;1;1;2;1;3;1;1;2;1;2;2;2;2;3;1;1;2;1;1;8;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;1;2;1;1.05020198944262;77330.4754098361
756;5;2;3;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;4;3;1;3;1.05020198944262;77330.4754098361
757;5;3;1;2;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;2;4;3;1;1.05020198944262;77330.4754098361
758;5;3;2;2;1;2;2;3;2;2;2;1;1;2;2;2;1;1;1;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;5;1;1;1;1.05020198944262;77330.4754098361
759;5;2;1;2;1;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;1;2;2;1;1.05020198944262;77330.4754098361
760;5;3;3;3;2;1;1;2;2;1;1;1;1;2;2;2;2;1;1;1;1;1;3;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;4;3;1;3;1.05020198944262;77330.4754098361
761;5;2;1;1;2;1;1;2;1;2;2;1;1;2;2;2;1;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;4;1;1;1.05020198944262;77330.4754098361
762;5;3;1;1;1;2;2;3;2;2;2;1;2;2;2;2;3;1;3;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;1;1;1;1.05020198944262;77330.4754098361
763;5;3;3;3;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;5;4;1;1;1.05020198944262;77330.4754098361
764;5;3;1;2;2;1;1;3;2;1;2;1;2;1;2;2;2;1;2;1;1;1;3;1;1;2;1;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;3;97;3;3;1.05020198944262;77330.4754098361
765;5;2;2;2;2;2;1;2;1;1;1;1;1;1;1;2;2;1;2;2;1;1;8;2;;;;;;;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;8;2;;;2;;1;;2;3;2;5;1;2;3;1;1.05020198944262;77330.4754098361
766;5;3;1;2;2;2;1;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;3;1;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;4;4;1;1;1.05020198944262;77330.4754098361
767;5;3;2;1;2;1;1;2;1;2;2;2;2;2;2;2;3;1;3;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;5;2;2;1;1.05020198944262;77330.4754098361
768;5;2;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;1;1;3;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;8;1;2;;9;;;;4;3;1;5;3;2;3;3;1.05020198944262;77330.4754098361
769;5;2;3;3;1;1;1;2;2;1;2;1;1;1;2;2;1;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;1;1;1.05020198944262;77330.4754098361
770;5;3;2;2;1;2;2;3;2;2;2;2;2;2;1;2;3;1;3;2;1;1;8;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;;8;6;;;3;4;1;97;2;2;3;1;1.05020198944262;77330.4754098361
771;5;3;3;2;2;2;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;3;1;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;97;2;3;3;1;1.05020198944262;77330.4754098361
772;5;2;1;1;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;5;2;2;1;1.05020198944262;77330.4754098361
773;5;3;1;1;1;1;2;2;1;2;2;1;1;1;2;2;2;1;2;1;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;7;4;97;1;1;1.05020198944262;77330.4754098361
774;5;2;2;3;1;2;1;2;2;1;2;1;1;2;2;2;1;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;3;1;1;1.05020198944262;77330.4754098361
775;5;3;2;1;1;2;1;2;2;2;2;2;1;2;1;2;2;1;2;1;1;1;7;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;;;8;5;;;2;4;2;5;3;2;97;2;1.05020198944262;77330.4754098361
776;5;2;1;1;1;2;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;2;3;1;1;1.05020198944262;77330.4754098361
777;5;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;2;2;1;3;1.05020198944262;77330.4754098361
778;5;3;3;1;1;2;1;2;2;1;2;1;2;2;2;2;2;1;2;1;1;1;3;1;1;2;2;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;2;2;1;1.05020198944262;77330.4754098361
779;5;2;2;1;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2;1;1;1;7;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;4;1;2;;8;1;;;1;4;2;7;4;2;1;1;1.05020198944262;77330.4754098361
780;5;3;3;1;2;2;1;2;1;2;2;1;1;2;2;2;3;1;3;1;1;1;7;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;;;2;;3;;3;1;3;1;1;4;3;1;1.05020198944262;77330.4754098361
781;5;3;1;1;1;2;2;2;2;2;2;1;2;2;2;2;3;1;1;1;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;7;5;2;1;1;1.05020198944262;77330.4754098361
782;5;3;1;1;1;1;2;3;2;2;2;1;1;1;2;2;3;1;2;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;7;4;97;1;1;1.05020198944262;77330.4754098361
783;5;2;1;2;1;2;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;97;3;3;1;1;1.05020198944262;77330.4754098361
784;5;2;2;1;2;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7;5;2;1;1;1.05020198944262;77330.4754098361
785;5;2;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;2;3;2;1;1.05020198944262;77330.4754098361
786;5;3;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;7;1;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;8;1;1;3;1;1.05020198944262;77330.4754098361
787;5;3;2;2;1;2;2;3;2;2;2;1;2;2;1;2;2;1;1;1;1;1;3;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;1;1;3;1.05020198944262;77330.4754098361
788;5;3;3;1;1;2;2;3;1;2;2;2;2;2;2;2;2;1;1;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;97;4;2;1;1;1.05020198944262;77330.4754098361
789;5;2;1;2;1;2;1;2;2;1;2;1;1;2;2;2;2;1;1;1;1;1;7;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;1;2;;;8;7;;;2;4;2;5;1;2;3;1;1.05020198944262;77330.4754098361
790;5;2;97;1;2;2;1;2;2;1;2;1;2;2;2;2;3;1;2;1;1;97;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;7;5;4;3;1;1.05020198944262;77330.4754098361
791;5;3;1;3;1;2;1;1;2;1;2;2;2;1;2;2;2;1;1;2;1;1;7;1;2;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;6;2;;;8;3;;;4;4;1;1;5;1;1;1;1.05020198944262;77330.4754098361
792;5;2;1;2;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;1;2;3;2;1.05020198944262;77330.4754098361
793;5;2;1;1;1;2;1;2;2;2;1;2;2;1;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;2;1;1;1.05020198944262;77330.4754098361
794;5;2;2;1;2;2;1;3;2;2;2;1;2;2;2;2;2;1;2;2;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;7;5;4;1;1;1.05020198944262;77330.4754098361
795;5;2;1;2;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;1;1;1;7;1;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;1;2;3;1;1.05020198944262;77330.4754098361
796;5;2;1;2;2;2;1;2;1;2;2;1;2;2;2;2;2;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;1;1;1.05020198944262;77330.4754098361
797;5;2;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;2;1;1;1.05020198944262;77330.4754098361
798;5;2;1;3;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;1;1;1.05020198944262;77330.4754098361
799;4;2;1;2;1;1;2;2;1;2;2;1;2;1;2;2;2;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;1;1;1;0.973259217333333;73547.1111111111
